year,fes_scenario,climate_member,weather_year_role,smr_case,annual_smr_energy_twh,annual_gas_displacement_twh,annual_surplus_energy_twh,surplus_hours_count,low_wind_hours_count,low_wind_support_hours,average_residual_before_mw,average_residual_after_mw,average_residual_reduction_mw,average_gas_displacement_proxy_mw
2034,Holistic Transition,member_06,low_wind,staggered_commissioning,0.0,0.0,165.4372684650579,5525,656,0,-13545.445477397265,-13545.445477397265,0.0,0.0
2034,Holistic Transition,member_12,average_wind,simultaneous_commissioning,0.0,0.0,163.23418295559796,5560,941,0,-13545.445477397265,-13545.445477397265,0.0,0.0
2034,Holistic Transition,member_12,average_wind,staggered_commissioning,0.0,0.0,163.23418295559796,5560,941,0,-13545.445477397265,-13545.445477397265,0.0,0.0
2034,Holistic Transition,member_12,high_wind,simultaneous_commissioning,0.0,0.0,163.1274562195787,5698,772,0,-13545.445477397265,-13545.445477397265,0.0,0.0
2034,Holistic Transition,member_12,high_wind,staggered_commissioning,0.0,0.0,163.1274562195787,5698,772,0,-13545.445477397265,-13545.445477397265,0.0,0.0
2034,Holistic Transition,member_12,low_wind,simultaneous_commissioning,0.0,0.0,164.84154984861564,5508,656,0,-13545.44547739726,-13545.44547739726,0.0,0.0
2034,Holistic Transition,member_12,low_wind,staggered_commissioning,0.0,0.0,164.84154984861564,5508,656,0,-13545.44547739726,-13545.44547739726,0.0,0.0
2034,Holistic Transition,member_13,average_wind,simultaneous_commissioning,0.0,0.0,163.34998925063812,5618,941,0,-13545.44547739726,-13545.44547739726,0.0,0.0
2034,Holistic Transition,member_13,average_wind,staggered_commissioning,0.0,0.0,163.34998925063812,5618,941,0,-13545.44547739726,-13545.44547739726,0.0,0.0
2034,Holistic Transition,member_13,high_wind,simultaneous_commissioning,0.0,0.0,164.25410827388444,5664,772,0,-13545.445477397265,-13545.445477397265,0.0,0.0
2034,Holistic Transition,member_13,high_wind,staggered_commissioning,0.0,0.0,164.25410827388444,5664,772,0,-13545.445477397265,-13545.445477397265,0.0,0.0
2034,Holistic Transition,member_13,low_wind,simultaneous_commissioning,0.0,0.0,165.39959945748123,5512,656,0,-13545.44547739726,-13545.44547739726,0.0,0.0
2034,Holistic Transition,member_13,low_wind,staggered_commissioning,0.0,0.0,165.39959945748123,5512,656,0,-13545.44547739726,-13545.44547739726,0.0,0.0
2035,Electric Engagement,member_06,average_wind,simultaneous_commissioning,11.50701,5.009757700987664,123.89644154233156,5056,1184,1135,-6344.171504794523,-7657.757121232879,1313.585616438356,571.8901485145735
2035,Electric Engagement,member_06,average_wind,staggered_commissioning,3.83567,1.6984134207590498,119.5364458225602,4945,1184,1113,-6344.171504794523,-6782.033376940642,437.86187214611874,193.8828105889326
2035,Electric Engagement,member_06,high_wind,simultaneous_commissioning,11.50701,4.969936132916303,127.26053372682875,5107,996,963,-6344.171504794515,-7657.757121232871,1313.585616438356,567.3443074105369
2035,Electric Engagement,member_06,high_wind,staggered_commissioning,3.83567,1.6784208432834191,122.88070901646164,5007,996,943,-6344.171504794515,-6782.033376940634,437.86187214611874,191.60055288623505
2035,Electric Engagement,member_06,low_wind,simultaneous_commissioning,11.50701,5.006576134086966,128.0015609077969,5007,882,840,-6344.171504794517,-7657.757121232873,1313.585616438356,571.5269559460007
2035,Electric Engagement,member_06,low_wind,staggered_commissioning,3.83567,1.695417972862181,123.64137906902168,4894,882,825,-6344.171504794517,-6782.033376940636,437.86187214611874,193.54086448198413
2035,Electric Engagement,member_12,average_wind,simultaneous_commissioning,11.50701,5.0852942222968975,124.30457424701116,5053,1184,1132,-6344.171504794521,-7657.757121232877,1313.585616438356,580.5130390749883
2035,Electric Engagement,member_12,average_wind,staggered_commissioning,3.83567,1.729955133439961,119.98857333586813,4923,1184,1111,-6344.171504794521,-6782.033376940639,437.86187214611874,197.48346272145676
2035,Electric Engagement,member_12,high_wind,simultaneous_commissioning,11.50701,5.019874745311882,128.16048844858216,5105,996,961,-6344.171504794514,-7657.757121232869,1313.585616438356,573.0450622502148
2035,Electric Engagement,member_12,high_wind,staggered_commissioning,3.83567,1.695837830771096,123.81318536312294,5000,996,941,-6344.171504794514,-6782.0333769406325,437.86187214611874,193.5887934670201
2035,Electric Engagement,member_12,low_wind,simultaneous_commissioning,11.50701,5.061569979956273,127.46617470356776,4988,882,842,-6344.1715047945145,-7657.75712123287,1313.585616438356,577.8047922324514
2035,Electric Engagement,member_12,low_wind,staggered_commissioning,3.83567,1.7122933969704603,123.14411128655355,4873,882,827,-6344.1715047945145,-6782.033376940633,437.86187214611874,195.46728275918497
2035,Electric Engagement,member_13,average_wind,simultaneous_commissioning,11.50701,5.042496677104987,125.38390151804003,5034,1184,1146,-6344.171504794521,-7657.757121232877,1313.585616438356,575.6274745553638
2035,Electric Engagement,member_13,average_wind,staggered_commissioning,3.83567,1.7104203865198884,121.04463780862513,4930,1184,1124,-6344.171504794521,-6782.033376940639,437.86187214611874,195.25346878080916
2035,Electric Engagement,member_13,high_wind,simultaneous_commissioning,11.50701,5.015502675346282,127.99737731447112,5097,996,968,-6344.171504794513,-7657.757121232869,1313.585616438356,572.5459675052831
2035,Electric Engagement,member_13,high_wind,staggered_commissioning,3.83567,1.699127123628313,123.64241286618908,4979,996,948,-6344.171504794513,-6782.033376940632,437.86187214611874,193.96428351921384
2035,Electric Engagement,member_13,low_wind,simultaneous_commissioning,11.50701,5.039786958206394,127.59719401762362,4980,882,844,-6344.1715047945145,-7657.75712123287,1313.585616438356,575.318145913972
2035,Electric Engagement,member_13,low_wind,staggered_commissioning,3.83567,1.7063112256115267,123.25932975021848,4878,882,829,-6344.1715047945145,-6782.033376940633,437.86187214611874,194.7843864853341
2035,Holistic Transition,member_06,average_wind,simultaneous_commissioning,11.50701,4.200348620256728,177.95267165561498,5707,871,858,-14114.88954132419,-15428.475157762548,1313.585616438356,479.4918516274804
2035,Holistic Transition,member_06,average_wind,staggered_commissioning,3.83567,1.4256931058778637,173.05598716999384,5621,871,842,-14114.88954132419,-14552.751413470309,437.86187214611874,162.7503545522675
2035,Holistic Transition,member_06,high_wind,simultaneous_commissioning,11.50701,4.079749714512037,180.341702498418,5809,686,680,-14114.889541324184,-15428.47515776254,1313.585616438356,465.7248532547987
2035,Holistic Transition,member_06,high_wind,staggered_commissioning,3.83567,1.3796787927422542,175.37043342018777,5723,686,662,-14114.889541324184,-14552.751413470303,437.86187214611874,157.49757908016602
2035,Holistic Transition,member_06,low_wind,simultaneous_commissioning,11.50701,4.160507611740116,180.3259951086272,5681,589,577,-14114.889541324188,-15428.475157762548,1313.585616438356,474.9437912945338
2035,Holistic Transition,member_06,low_wind,staggered_commissioning,3.83567,1.4123049135877648,175.40285780677954,5586,589,570,-14114.889541324188,-14552.751413470309,437.86187214611874,161.2220220990599
2035,Holistic Transition,member_12,average_wind,simultaneous_commissioning,11.50701,4.243405354908205,178.57639336430194,5708,871,857,-14114.889541324192,-15428.475157762548,1313.585616438356,484.407003984955
2035,Holistic Transition,member_12,average_wind,staggered_commissioning,3.83567,1.4440625866130683,173.70439613259708,5611,871,841,-14114.889541324192,-14552.75141347031,437.86187214611874,164.84732723893475
2035,Holistic Transition,member_12,high_wind,simultaneous_commissioning,11.50701,4.099801984114994,181.38331510637897,5795,686,679,-14114.889541324186,-15428.47515776254,1313.585616438356,468.0139251272825
2035,Holistic Transition,member_12,high_wind,staggered_commissioning,3.83567,1.3840578982307503,176.42771919226325,5704,686,661,-14114.889541324186,-14552.751413470303,437.86187214611874,157.99747696698066
2035,Holistic Transition,member_12,low_wind,simultaneous_commissioning,11.50701,4.16290099067385,179.91006814542718,5694,589,577,-14114.88954132419,-15428.475157762548,1313.585616438356,475.2170080677911
2035,Holistic Transition,member_12,low_wind,staggered_commissioning,3.83567,1.4141302554381066,174.9874988806629,5582,589,570,-14114.88954132419,-14552.751413470309,437.86187214611874,161.43039445640488
2035,Holistic Transition,member_13,average_wind,simultaneous_commissioning,11.50701,4.28399305528636,179.5523914850148,5656,871,864,-14114.88954132419,-15428.475157762548,1313.585616438356,489.0403031148813
2035,Holistic Transition,member_13,average_wind,staggered_commissioning,3.83567,1.455235064065307,174.70980947623588,5557,871,848,-14114.88954132419,-14552.751413470309,437.86187214611874,166.12272420836837
2035,Holistic Transition,member_13,high_wind,simultaneous_commissioning,11.50701,4.128317905515747,181.05836703841385,5778,686,682,-14114.889541324186,-15428.47515776254,1313.585616438356,471.2691672963182
2035,Holistic Transition,member_13,high_wind,staggered_commissioning,3.83567,1.3946414168586787,176.1207035270709,5685,686,664,-14114.889541324186,-14552.751413470303,437.86187214611874,159.20564119391312
2035,Holistic Transition,member_13,low_wind,simultaneous_commissioning,11.50701,4.222042365447829,180.08947692787666,5636,589,579,-14114.88954132419,-15428.475157762548,1313.585616438356,481.9683065579714
2035,Holistic Transition,member_13,low_wind,staggered_commissioning,3.83567,1.4304516795733793,175.2097276137511,5546,589,572,-14114.88954132419,-14552.751413470309,437.86187214611874,163.2935707275547
2036,Electric Engagement,member_06,average_wind,simultaneous_commissioning,12.13728,5.429803303456124,135.44819847585055,4930,1028,1015,-6500.996400500906,-7882.745034380687,1381.7486338797814,618.1470063133111
2036,Electric Engagement,member_06,average_wind,staggered_commissioning,7.89271,3.5840396930683753,133.04939208623833,4878,1028,1015,-6500.996400500906,-7399.528959699448,898.5325591985428,408.0190907409352
2036,Electric Engagement,member_06,high_wind,simultaneous_commissioning,12.13728,5.260448808384387,136.0770102225204,5055,822,805,-6500.996400500905,-7882.745034380685,1381.7486338797814,598.8671229945795
2036,Electric Engagement,member_06,high_wind,staggered_commissioning,7.89271,3.493112892870767,133.599776138034,4994,822,805,-6500.996400500905,-7399.528959699447,898.5325591985428,397.66767906087966
2036,Electric Engagement,member_06,low_wind,simultaneous_commissioning,12.13728,5.3796457821989945,135.0910345736071,4986,727,711,-6500.996400500899,-7882.74503438068,1381.7486338797814,612.4369059880459
2036,Electric Engagement,member_06,low_wind,staggered_commissioning,7.89271,3.530120847287604,132.6959895085185,4915,727,711,-6500.996400500899,-7399.528959699442,898.5325591985428,401.88078862563793
2036,Electric Engagement,member_12,average_wind,simultaneous_commissioning,12.13728,5.364666254667365,133.777994270656,4987,1028,1006,-6500.996400500906,-7882.745034380689,1381.7486338797814,610.7315863692355
2036,Electric Engagement,member_12,average_wind,staggered_commissioning,7.89271,3.536037068411929,131.36205345691144,4925,1028,1006,-6500.996400500906,-7399.528959699449,898.5325591985428,402.5543110669318
2036,Electric Engagement,member_12,high_wind,simultaneous_commissioning,12.13728,5.206934931465896,135.16177877236487,5094,822,804,-6500.996400500906,-7882.745034380687,1381.7486338797814,592.7749238918369
2036,Electric Engagement,member_12,high_wind,staggered_commissioning,7.89271,3.453503518687259,132.67064018514347,5036,822,804,-6500.996400500906,-7399.528959699448,898.5325591985428,393.1584151510996
2036,Electric Engagement,member_12,low_wind,simultaneous_commissioning,12.13728,5.3634923970868575,136.79256080282977,4991,727,714,-6500.996400500901,-7882.745034380682,1381.7486338797814,610.5979504880303
2036,Electric Engagement,member_12,low_wind,staggered_commissioning,7.89271,3.516757066240633,134.394726133676,4936,727,714,-6500.996400500901,-7399.5289596994435,898.5325591985428,400.35941100189353
2036,Electric Engagement,member_13,average_wind,simultaneous_commissioning,12.13728,5.352205034563942,133.98587121768722,4991,1028,1007,-6500.996400500913,-7882.745034380694,1381.7486338797814,609.3129593082812
2036,Electric Engagement,member_13,average_wind,staggered_commissioning,7.89271,3.5330553315357984,131.56045092071537,4938,1028,1007,-6500.996400500913,-7399.528959699456,898.5325591985428,402.2148601475181
2036,Electric Engagement,member_13,high_wind,simultaneous_commissioning,12.13728,5.25525934742091,134.8483365770417,5060,822,808,-6500.9964005009115,-7882.745034380694,1381.7486338797814,598.2763373657685
2036,Electric Engagement,member_13,high_wind,staggered_commissioning,7.89271,3.491686132571382,132.36733979189125,4999,822,808,-6500.9964005009115,-7399.528959699454,898.5325591985428,397.5052518865417
2036,Electric Engagement,member_13,low_wind,simultaneous_commissioning,12.13728,5.373504526239335,135.00444348089795,4973,727,718,-6500.996400500906,-7882.745034380689,1381.7486338797814,611.7377648268824
2036,Electric Engagement,member_13,low_wind,staggered_commissioning,7.89271,3.5239971826820664,132.6093808244552,4921,727,718,-6500.996400500906,-7399.528959699449,898.5325591985428,401.18365012318606
2036,Holistic Transition,member_06,average_wind,simultaneous_commissioning,12.13728,4.85416895245423,170.1021709589183,5338,848,846,-11586.7967192623,-12968.54535314208,1381.7486338797814,552.6148625289425
2036,Holistic Transition,member_06,average_wind,staggered_commissioning,7.89271,3.2174972432749933,167.49427266809755,5297,848,846,-11586.7967192623,-12485.329278460842,898.5325591985428,366.2906697717433
2036,Holistic Transition,member_06,high_wind,simultaneous_commissioning,12.13728,4.557317330986596,170.02296585021,5552,661,652,-11586.7967192623,-12968.54535314208,1381.7486338797814,518.8202790285286
2036,Holistic Transition,member_06,high_wind,staggered_commissioning,7.89271,3.0397478370069013,167.2959653441897,5506,661,652,-11586.7967192623,-12485.329278460842,898.5325591985428,346.05508162646873
2036,Holistic Transition,member_06,low_wind,simultaneous_commissioning,12.13728,4.757477188529045,168.8902028943113,5422,571,568,-11586.796719262302,-12968.545353142084,1381.7486338797814,541.6071480565853
2036,Holistic Transition,member_06,low_wind,staggered_commissioning,7.89271,3.1348355153524903,166.26827456748788,5357,571,568,-11586.796719262302,-12485.329278460844,898.5325591985428,356.8801816202744
2036,Holistic Transition,member_12,average_wind,simultaneous_commissioning,12.13728,4.810039310669491,168.61229682519593,5377,848,842,-11586.7967192623,-12968.54535314208,1381.7486338797814,547.5909962055432
2036,Holistic Transition,member_12,average_wind,staggered_commissioning,7.89271,3.1822140470529328,165.99555208881247,5333,848,842,-11586.7967192623,-12485.329278460842,898.5325591985428,362.2739124604887
2036,Holistic Transition,member_12,high_wind,simultaneous_commissioning,12.13728,4.486753597987056,169.27047648240924,5602,661,652,-11586.7967192623,-12968.54535314208,1381.7486338797814,510.7870671661038
2036,Holistic Transition,member_12,high_wind,staggered_commissioning,7.89271,2.9899210323209258,166.52273904807538,5558,661,652,-11586.7967192623,-12485.329278460842,898.5325591985428,340.3826311840762
2036,Holistic Transition,member_12,low_wind,simultaneous_commissioning,12.13728,4.746444709548343,170.43077319795242,5423,571,566,-11586.796719262302,-12968.545353142084,1381.7486338797814,540.3511736735364
2036,Holistic Transition,member_12,low_wind,staggered_commissioning,7.89271,3.124446432569563,167.80820147493122,5370,571,566,-11586.796719262302,-12485.329278460844,898.5325591985428,355.6974536167536
2036,Holistic Transition,member_13,average_wind,simultaneous_commissioning,12.13728,4.8087772317656,168.90471804616843,5382,848,845,-11586.796719262296,-12968.54535314208,1381.7486338797814,547.4473169132058
2036,Holistic Transition,member_13,average_wind,staggered_commissioning,7.89271,3.1906963898037928,166.27822888813026,5326,848,845,-11586.796719262296,-12485.32927846084,898.5325591985428,363.23957078822775
2036,Holistic Transition,member_13,high_wind,simultaneous_commissioning,12.13728,4.567927521522927,168.928674577116,5544,661,653,-11586.796719262296,-12968.54535314208,1381.7486338797814,520.0281786797503
2036,Holistic Transition,member_13,high_wind,staggered_commissioning,7.89271,3.045797537366745,166.20623456127217,5501,661,653,-11586.796719262296,-12485.32927846084,898.5325591985428,346.7437997912961
2036,Holistic Transition,member_13,low_wind,simultaneous_commissioning,12.13728,4.779794541386248,168.8510911804335,5407,571,568,-11586.796719262296,-12968.54535314208,1381.7486338797814,544.1478303035345
2036,Holistic Transition,member_13,low_wind,staggered_commissioning,7.89271,3.14523521681727,166.2410805050025,5341,571,568,-11586.796719262296,-12485.32927846084,898.5325591985428,358.06411849012636
2037,Electric Engagement,member_06,average_wind,simultaneous_commissioning,11.50701,5.163893261910545,141.51152529350836,4989,929,909,-6945.171504794509,-8258.757121232866,1313.585616438356,589.4855321815689
2037,Electric Engagement,member_06,average_wind,staggered_commissioning,11.70629,5.216811269513691,141.6578872859052,4995,929,909,-6945.171504794509,-8281.505979680354,1336.3344748858449,595.5264006294169
2037,Electric Engagement,member_06,high_wind,simultaneous_commissioning,11.50701,5.072167340256792,141.49745650457925,5082,740,736,-6945.171504794505,-8258.757121232862,1313.585616438356,579.0145365589945
2037,Electric Engagement,member_06,high_wind,staggered_commissioning,11.70629,5.106743282133623,141.6621605627024,5087,740,736,-6945.171504794505,-8281.50597968035,1336.3344748858449,582.9615618873999
2037,Electric Engagement,member_06,low_wind,simultaneous_commissioning,11.50701,5.083391092516997,141.67316961301017,4962,631,621,-6945.171504794505,-8258.757121232862,1313.585616438356,580.2957868170088
2037,Electric Engagement,member_06,low_wind,staggered_commissioning,11.70629,5.165180683328994,141.79066002219815,4967,631,622,-6945.171504794505,-8281.50597968035,1336.3344748858449,589.632498096917
2037,Electric Engagement,member_12,average_wind,simultaneous_commissioning,11.50701,5.133492684640598,139.98914990669363,5012,929,912,-6945.171504794518,-8258.757121232873,1313.585616438356,586.01514664847
2037,Electric Engagement,member_12,average_wind,staggered_commissioning,11.70629,5.184395454918212,140.13752713641605,5014,929,912,-6945.171504794518,-8281.505979680362,1336.3344748858449,591.8259651733119
2037,Electric Engagement,member_12,high_wind,simultaneous_commissioning,11.50701,4.9941876786876875,140.70746446299242,5137,740,735,-6945.171504794514,-8258.75712123287,1313.585616438356,570.1127487086402
2037,Electric Engagement,member_12,high_wind,staggered_commissioning,11.70629,5.031211203294769,140.86972093838537,5139,740,735,-6945.171504794514,-8281.505979680358,1336.3344748858449,574.339178458307
2037,Electric Engagement,member_12,low_wind,simultaneous_commissioning,11.50701,5.027762246573113,141.36716655547406,5011,631,624,-6945.171504794513,-8258.75712123287,1313.585616438356,573.9454619375699
2037,Electric Engagement,member_12,low_wind,staggered_commissioning,11.70629,5.113117305219527,141.48109149682764,5016,631,625,-6945.171504794513,-8281.505979680358,1336.3344748858449,583.6891900935533
2037,Electric Engagement,member_13,average_wind,simultaneous_commissioning,11.50701,5.120171026493397,139.6920922367212,5030,929,908,-6945.17150479452,-8258.757121232875,1313.585616438356,584.4944094170544
2037,Electric Engagement,member_13,average_wind,staggered_commissioning,11.70629,5.170889698213658,139.84065356500096,5030,929,908,-6945.17150479452,-8281.505979680363,1336.3344748858449,590.2842121248468
2037,Electric Engagement,member_13,high_wind,simultaneous_commissioning,11.50701,5.0092583169348694,140.1192224228177,5130,740,730,-6945.171504794515,-8258.757121232871,1313.585616438356,571.8331412026107
2037,Electric Engagement,member_13,high_wind,staggered_commissioning,11.70629,5.044565102252062,140.2831956375005,5130,740,730,-6945.171504794515,-8281.50597968036,1336.3344748858449,575.8635961474956
2037,Electric Engagement,member_13,low_wind,simultaneous_commissioning,11.50701,5.060935531176734,141.23754164003216,4966,631,622,-6945.1715047945145,-8258.757121232871,1313.585616438356,577.7323665726866
2037,Electric Engagement,member_13,low_wind,staggered_commissioning,11.70629,5.147307942586552,141.35044922862238,4972,631,623,-6945.1715047945145,-8281.50597968036,1336.3344748858449,587.5922308888759
2037,Holistic Transition,member_06,average_wind,simultaneous_commissioning,11.50701,4.851872032426854,163.90391454035074,5234,835,833,-10386.314198858445,-11699.899815296802,1313.585616438356,553.8666703683624
2037,Holistic Transition,member_06,average_wind,staggered_commissioning,11.70629,4.897072011880854,164.05799456089673,5235,835,833,-10386.314198858445,-11722.64867374429,1336.3344748858449,559.0264853745267
2037,Holistic Transition,member_06,high_wind,simultaneous_commissioning,11.50701,4.669232029003328,163.07730042657388,5420,640,639,-10386.314198858448,-11699.899815296803,1313.585616438356,533.0173549090558
2037,Holistic Transition,member_06,high_wind,staggered_commissioning,11.70629,4.682188008589499,163.2636244469877,5417,640,639,-10386.314198858448,-11722.648673744292,1336.3344748858449,534.4963480124999
2037,Holistic Transition,member_06,low_wind,simultaneous_commissioning,11.50701,4.736987390030576,162.870081407443,5254,536,536,-10386.31419885845,-11699.899815296809,1313.585616438356,540.7519851633077
2037,Holistic Transition,member_06,low_wind,staggered_commissioning,11.70629,4.807511549769722,162.99883724770385,5256,536,536,-10386.31419885845,-11722.648673744296,1336.3344748858449,548.8026883298769
2037,Holistic Transition,member_12,average_wind,simultaneous_commissioning,11.50701,4.840516964942714,162.54337223332192,5234,835,833,-10386.314198858452,-11699.899815296809,1313.585616438356,552.5704297879811
2037,Holistic Transition,member_12,average_wind,staggered_commissioning,11.70629,4.881822060037071,162.70134713822753,5233,835,833,-10386.314198858452,-11722.648673744296,1336.3344748858449,557.2856232919031
2037,Holistic Transition,member_12,high_wind,simultaneous_commissioning,11.50701,4.6130420413828155,162.48265181418742,5451,640,639,-10386.314198858452,-11699.899815296809,1313.585616438356,526.6029727605955
2037,Holistic Transition,member_12,high_wind,staggered_commissioning,11.70629,4.627282091078896,162.6676917644913,5454,640,639,-10386.314198858452,-11722.648673744296,1336.3344748858449,528.2285492099197
2037,Holistic Transition,member_12,low_wind,simultaneous_commissioning,11.50701,4.686084782325471,162.70224862607105,5276,536,534,-10386.314198858458,-11699.899815296814,1313.585616438356,534.9411851969716
2037,Holistic Transition,member_12,low_wind,staggered_commissioning,11.70629,4.758103322652217,162.82951008574435,5279,536,534,-10386.314198858458,-11722.648673744305,1336.3344748858449,543.1624797548194
2037,Holistic Transition,member_13,average_wind,simultaneous_commissioning,11.50701,4.789434384082403,162.28967712403266,5282,835,832,-10386.314198858448,-11699.899815296803,1313.585616438356,546.7390849409136
2037,Holistic Transition,member_13,average_wind,staggered_commissioning,11.70629,4.833945327066707,162.4444461810484,5288,835,832,-10386.314198858448,-11722.648673744294,1336.3344748858449,551.8202428158341
2037,Holistic Transition,member_13,high_wind,simultaneous_commissioning,11.50701,4.615260766328403,161.79205575945346,5442,640,637,-10386.31419885845,-11699.899815296809,1313.585616438356,526.8562518639731
2037,Holistic Transition,member_13,high_wind,staggered_commissioning,11.70629,4.638954787045866,161.96764173873603,5446,640,637,-10386.31419885845,-11722.648673744296,1336.3344748858449,529.5610487495281
2037,Holistic Transition,member_13,low_wind,simultaneous_commissioning,11.50701,4.716789438952624,162.44137924437177,5249,536,535,-10386.314198858454,-11699.89981529681,1313.585616438356,538.4462829854593
2037,Holistic Transition,member_13,low_wind,staggered_commissioning,11.70629,4.791427792665385,162.56602089065896,5251,536,535,-10386.314198858454,-11722.6486737443,1336.3344748858449,546.9666429983317
2038,Electric Engagement,member_06,average_wind,simultaneous_commissioning,12.10485,5.356325610138912,140.28576793735658,4953,878,863,-6175.653239954337,-7557.485431735159,1381.832191780822,611.4526952213371
2038,Electric Engagement,member_06,average_wind,staggered_commissioning,11.90557,5.298284210966087,140.14452933652944,4953,878,863,-6175.653239954337,-7534.736573287671,1359.0833333333333,604.826964722156
2038,Electric Engagement,member_06,high_wind,simultaneous_commissioning,12.10485,5.287852778055761,141.6477341921434,5009,693,685,-6175.6532399543385,-7557.485431735161,1381.832191780822,603.6361618785115
2038,Electric Engagement,member_06,high_wind,staggered_commissioning,11.90557,5.2415696724530605,141.4947372977461,5010,693,685,-6175.6532399543385,-7534.736573287672,1359.0833333333333,598.3527023348242
2038,Electric Engagement,member_06,low_wind,simultaneous_commissioning,12.10485,5.493463746576472,142.08681197805947,4848,552,547,-6175.653239954342,-7557.485431735164,1381.832191780822,627.1077336274511
2038,Electric Engagement,member_06,low_wind,staggered_commissioning,11.90557,5.401794319227904,141.97920140540805,4848,552,547,-6175.653239954342,-7534.736573287675,1359.0833333333333,616.6431871264732
2038,Electric Engagement,member_12,average_wind,simultaneous_commissioning,12.10485,5.3227585043317545,137.01481533530935,4975,878,858,-6175.653239954335,-7557.485431735157,1381.832191780822,607.620833827826
2038,Electric Engagement,member_12,average_wind,staggered_commissioning,11.90557,5.261775046090132,136.87651879355096,4971,878,858,-6175.653239954335,-7534.736573287669,1359.0833333333333,600.659251836773
2038,Electric Engagement,member_12,high_wind,simultaneous_commissioning,12.10485,5.175262718033635,140.10985101718268,5102,693,681,-6175.653239954337,-7557.485431735159,1381.832191780822,590.7834153006432
2038,Electric Engagement,member_12,high_wind,staggered_commissioning,11.90557,5.124663458544653,139.96117027667165,5097,693,681,-6175.653239954337,-7534.736573287671,1359.0833333333333,585.0072441261019
2038,Electric Engagement,member_12,low_wind,simultaneous_commissioning,12.10485,5.405567366308664,141.85428466953655,4921,552,540,-6175.65323995434,-7557.485431735162,1381.832191780822,617.0739002635461
2038,Electric Engagement,member_12,low_wind,staggered_commissioning,11.90557,5.3105686066551385,141.7500034291901,4918,552,540,-6175.65323995434,-7534.736573287673,1359.0833333333333,606.2292929971619
2038,Electric Engagement,member_13,average_wind,simultaneous_commissioning,12.10485,5.35676183648237,140.0093402650431,4954,878,868,-6175.653239954334,-7557.4854317351555,1381.832191780822,611.502492749129
2038,Electric Engagement,member_13,average_wind,staggered_commissioning,11.90557,5.295644158583175,139.87117794294232,4952,878,868,-6175.653239954334,-7534.736573287667,1359.0833333333333,604.525588879358
2038,Electric Engagement,member_13,high_wind,simultaneous_commissioning,12.10485,5.336574176002575,141.4907769537536,4977,693,684,-6175.653239954335,-7557.485431735156,1381.832191780822,609.1979652970977
2038,Electric Engagement,member_13,high_wind,staggered_commissioning,11.90557,5.283385207064474,141.34468592269167,4974,693,684,-6175.653239954335,-7534.736573287668,1359.0833333333333,603.1261651900085
2038,Electric Engagement,member_13,low_wind,simultaneous_commissioning,12.10485,5.440976063967936,143.04907805790663,4891,552,548,-6175.6532399543385,-7557.485431735161,1381.832191780822,621.1159890374357
2038,Electric Engagement,member_13,low_wind,staggered_commissioning,11.90557,5.348796050119311,142.9419780717553,4886,552,548,-6175.6532399543385,-7534.736573287672,1359.0833333333333,610.593156406314
2038,Holistic Transition,member_06,average_wind,simultaneous_commissioning,12.10485,4.970959882056202,159.4043861973177,5225,826,818,-9589.051641780792,-10970.883833561616,1381.832191780822,567.461173750708
2038,Holistic Transition,member_06,average_wind,staggered_commissioning,11.90557,4.922032178653786,159.25403390072012,5220,826,818,-9589.051641780792,-10948.134975114126,1359.0833333333333,561.8758194810258
2038,Holistic Transition,member_06,high_wind,simultaneous_commissioning,12.10485,4.807076103937993,159.6803982946033,5345,644,639,-9589.051641780805,-10970.883833561626,1381.832191780822,548.7529799015973
2038,Holistic Transition,member_06,high_wind,staggered_commissioning,11.90557,4.778558391652882,159.50963600688843,5342,644,639,-9589.051641780805,-10948.134975114135,1359.0833333333333,545.4975332937081
2038,Holistic Transition,member_06,low_wind,simultaneous_commissioning,12.10485,5.063170235650935,159.721945302647,5163,518,516,-9589.051641780808,-10970.883833561633,1381.832191780822,577.9874698231661
2038,Holistic Transition,member_06,low_wind,staggered_commissioning,11.90557,4.982919149344582,159.60291638895333,5162,518,516,-9589.051641780808,-10948.134975114142,1359.0833333333333,568.826386911482
2038,Holistic Transition,member_12,average_wind,simultaneous_commissioning,12.10485,4.899543142394062,156.26466038457514,5273,826,809,-9589.0516417808,-10970.883833561624,1381.832191780822,559.3085778988656
2038,Holistic Transition,member_12,average_wind,staggered_commissioning,11.90557,4.855195840797833,156.10972768617134,5272,826,809,-9589.0516417808,-10948.134975114135,1359.0833333333333,554.2461005476979
2038,Holistic Transition,member_12,high_wind,simultaneous_commissioning,12.10485,4.675938753879267,158.39729978663533,5445,644,635,-9589.051641780812,-10970.883833561633,1381.832191780822,533.7829627716058
2038,Holistic Transition,member_12,high_wind,staggered_commissioning,11.90557,4.642038772258642,158.23191976825598,5442,644,635,-9589.051641780812,-10948.134975114144,1359.0833333333333,529.9131018560093
2038,Holistic Transition,member_12,low_wind,simultaneous_commissioning,12.10485,5.002333191911841,159.59747180398028,5216,518,509,-9589.051641780818,-10970.883833561638,1381.832191780822,571.0426018164202
2038,Holistic Transition,member_12,low_wind,staggered_commissioning,11.90557,4.91999722141503,159.48052777447705,5219,518,509,-9589.051641780818,-10948.13497511415,1359.0833333333333,561.6435184263731
