date,fes_scenario,climate_member,simultaneous_commissioning,staggered_commissioning,simultaneous_minus_staggered_mwh
2042-03-14,Holistic Transition,member_06,9870.0,9870.0,0.0
2042-03-14,Electric Engagement,member_13,8460.0,8460.0,0.0
2042-03-14,Electric Engagement,member_12,9870.0,9870.0,0.0
2042-03-14,Electric Engagement,member_06,9870.0,9870.0,0.0
2042-03-12,Holistic Transition,member_13,15510.0,15510.0,0.0
2042-03-18,Holistic Transition,member_13,0.0,0.0,0.0
2042-03-19,Electric Engagement,member_13,7990.0,7990.0,0.0
2042-02-26,Electric Engagement,member_13,0.0,0.0,0.0
2042-03-19,Holistic Transition,member_13,6580.0,6580.0,0.0
2042-03-25,Holistic Transition,member_12,20427.7,20427.7,0.0
2042-03-25,Holistic Transition,member_06,22560.0,22560.0,0.0
2042-03-25,Electric Engagement,member_13,21224.2,21224.2,0.0
2042-03-25,Electric Engagement,member_12,23970.0,23970.0,0.0
2042-03-25,Electric Engagement,member_06,24035.895,24035.895,0.0
2042-03-23,Holistic Transition,member_13,0.0,0.0,0.0
2042-03-23,Holistic Transition,member_12,0.0,0.0,0.0
2042-03-23,Holistic Transition,member_06,0.0,0.0,0.0
2042-03-23,Electric Engagement,member_13,0.0,0.0,0.0
2042-03-23,Electric Engagement,member_12,0.0,0.0,0.0
2042-03-23,Electric Engagement,member_06,0.0,0.0,0.0
2042-03-22,Holistic Transition,member_13,0.0,0.0,0.0
2042-03-22,Holistic Transition,member_12,0.0,0.0,0.0
2042-03-22,Holistic Transition,member_06,0.0,0.0,0.0
2042-03-22,Electric Engagement,member_13,0.0,0.0,0.0
2042-03-22,Electric Engagement,member_12,0.0,0.0,0.0
2042-03-22,Electric Engagement,member_06,0.0,0.0,0.0
2042-03-20,Holistic Transition,member_13,8460.0,8460.0,0.0
2042-03-20,Holistic Transition,member_12,6222.2637,6222.2637,0.0
2042-03-20,Holistic Transition,member_06,7050.0,7050.0,0.0
2042-03-20,Electric Engagement,member_13,12706.224,12706.224,0.0
2042-03-20,Electric Engagement,member_12,8460.0,8460.0,0.0
2042-03-20,Electric Engagement,member_06,9820.746,9820.746,0.0
2042-03-12,Holistic Transition,member_12,15510.0,15510.0,0.0
2042-03-12,Holistic Transition,member_06,15510.0,15510.0,0.0
2042-03-12,Electric Engagement,member_13,16408.994,16408.994,0.0
2042-03-12,Electric Engagement,member_12,16002.045,16002.045,0.0
2042-03-05,Holistic Transition,member_12,13471.471,13471.471,0.0
2042-03-05,Holistic Transition,member_06,12690.0,12690.0,0.0
2042-03-05,Electric Engagement,member_13,12690.0,12690.0,0.0
2042-03-05,Electric Engagement,member_06,12690.0,12690.0,0.0
2042-03-04,Holistic Transition,member_13,32900.0,32900.0,0.0
2042-03-04,Holistic Transition,member_12,32900.0,32900.0,0.0
2042-03-04,Holistic Transition,member_06,32900.0,32900.0,0.0
2042-03-04,Electric Engagement,member_13,32900.0,32900.0,0.0
2042-03-04,Electric Engagement,member_12,32900.0,32900.0,0.0
2042-03-04,Electric Engagement,member_06,32900.0,32900.0,0.0
2042-03-01,Holistic Transition,member_12,29791.828,29791.828,0.0
2042-03-01,Electric Engagement,member_13,31082.38,31082.38,0.0
2042-03-01,Electric Engagement,member_12,31960.0,31960.0,0.0
2042-03-01,Electric Engagement,member_06,31960.0,31960.0,0.0
2042-02-28,Holistic Transition,member_13,0.0,0.0,0.0
2042-02-28,Holistic Transition,member_12,3914.7236,3914.7236,0.0
2042-02-28,Holistic Transition,member_06,0.0,0.0,0.0
2042-02-28,Electric Engagement,member_13,6393.042,6393.042,0.0
2042-02-28,Electric Engagement,member_12,8816.229,8816.229,0.0
2042-02-28,Electric Engagement,member_06,4329.4253,4329.4253,0.0
2042-02-26,Holistic Transition,member_13,0.0,0.0,0.0
2042-02-26,Holistic Transition,member_12,0.0,0.0,0.0
2042-02-26,Holistic Transition,member_06,0.0,0.0,0.0
2042-03-05,Holistic Transition,member_13,11936.804,11936.804,0.0
2042-03-06,Electric Engagement,member_06,23310.42,23310.42,0.0
2042-03-06,Electric Engagement,member_12,25255.08,25255.08,0.0
2042-03-09,Electric Engagement,member_13,32900.0,32900.0,0.0
2042-03-12,Electric Engagement,member_06,16920.0,16920.0,0.0
2042-03-10,Holistic Transition,member_13,31960.0,31960.0,0.0
2042-03-10,Holistic Transition,member_12,31960.0,31960.0,0.0
2042-03-10,Holistic Transition,member_06,31960.0,31960.0,0.0
2042-03-10,Electric Engagement,member_13,31960.0,31960.0,0.0
2042-03-10,Electric Engagement,member_12,31960.0,31960.0,0.0
2042-03-10,Electric Engagement,member_06,31960.0,31960.0,0.0
2042-03-09,Holistic Transition,member_13,32900.0,32900.0,0.0
2042-03-09,Holistic Transition,member_12,32900.0,32900.0,0.0
2042-03-09,Holistic Transition,member_06,32900.0,32900.0,0.0
2042-03-09,Electric Engagement,member_12,32900.0,32900.0,0.0
2042-03-06,Electric Engagement,member_13,23030.0,23030.0,0.0
2042-03-09,Electric Engagement,member_06,32900.0,32900.0,0.0
2042-03-07,Holistic Transition,member_13,33370.0,33370.0,0.0
2042-03-07,Holistic Transition,member_12,33370.0,33370.0,0.0
2042-03-07,Holistic Transition,member_06,33370.0,33370.0,0.0
2042-03-07,Electric Engagement,member_13,33370.0,33370.0,0.0
2042-03-07,Electric Engagement,member_12,33370.0,33370.0,0.0
2042-03-07,Electric Engagement,member_06,33370.0,33370.0,0.0
2042-03-06,Holistic Transition,member_13,23030.0,23030.0,0.0
2042-03-06,Holistic Transition,member_12,24440.0,24440.0,0.0
2042-03-06,Holistic Transition,member_06,23030.0,23030.0,0.0
2042-07-14,Electric Engagement,member_12,0.0,0.0,0.0
2042-07-14,Electric Engagement,member_13,0.0,0.0,0.0
2042-07-14,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-10,Holistic Transition,member_12,5860.7183,5860.7183,0.0
2042-10-10,Electric Engagement,member_13,8460.0,8460.0,0.0
2042-10-10,Electric Engagement,member_12,8460.0,8460.0,0.0
2042-10-10,Electric Engagement,member_06,8460.0,8460.0,0.0
2042-10-09,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-09,Holistic Transition,member_12,40.58768,40.58768,0.0
2042-10-09,Holistic Transition,member_06,2310.2827,2310.2827,0.0
2042-10-08,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-08,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-08,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-08,Electric Engagement,member_13,0.0,0.0,0.0
2042-10-08,Electric Engagement,member_12,0.0,0.0,0.0
2042-10-08,Electric Engagement,member_06,1410.0,1410.0,0.0
2042-10-07,Holistic Transition,member_06,16450.0,16450.0,0.0
2042-10-07,Electric Engagement,member_06,19270.0,19270.0,0.0
2042-10-06,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-06,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-06,Holistic Transition,member_06,1901.931,1901.931,0.0
2042-10-06,Electric Engagement,member_13,2820.0,2820.0,0.0
2042-10-06,Electric Engagement,member_12,1556.2277,1556.2277,0.0
2042-10-06,Electric Engagement,member_06,5101.175,5101.175,0.0
2042-10-05,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-05,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-05,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-10,Holistic Transition,member_06,5640.0,5640.0,0.0
2042-10-10,Holistic Transition,member_13,5640.0,5640.0,0.0
2042-10-21,Electric Engagement,member_06,69.21056,69.21056,0.0
2042-10-14,Electric Engagement,member_06,32900.0,32900.0,0.0
2042-10-20,Holistic Transition,member_12,7050.0,7050.0,0.0
2042-10-20,Holistic Transition,member_06,7050.0,7050.0,0.0
2042-10-20,Electric Engagement,member_13,9870.0,9870.0,0.0
2042-10-20,Electric Engagement,member_12,9870.0,9870.0,0.0
2042-10-20,Electric Engagement,member_06,7050.0,7050.0,0.0
2042-10-19,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-19,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-19,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-19,Electric Engagement,member_13,0.0,0.0,0.0
2042-10-19,Electric Engagement,member_12,0.0,0.0,0.0
2042-10-19,Electric Engagement,member_06,0.0,0.0,0.0
2042-10-18,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-18,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-18,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-18,Electric Engagement,member_13,0.0,0.0,0.0
2042-10-18,Electric Engagement,member_12,0.0,0.0,0.0
2042-10-18,Electric Engagement,member_06,0.0,0.0,0.0
2042-10-15,Holistic Transition,member_12,14060.59,14060.59,0.0
2042-10-14,Holistic Transition,member_13,32900.0,32900.0,0.0
2042-10-14,Holistic Transition,member_12,32900.0,32900.0,0.0
2042-10-14,Holistic Transition,member_06,32900.0,32900.0,0.0
2042-10-14,Electric Engagement,member_13,32900.0,32900.0,0.0
2042-10-14,Electric Engagement,member_12,32900.0,32900.0,0.0
2042-10-05,Electric Engagement,member_13,0.0,0.0,0.0
2042-10-05,Electric Engagement,member_12,0.0,0.0,0.0
2042-10-05,Electric Engagement,member_06,0.0,0.0,0.0
2042-10-03,Holistic Transition,member_13,8460.0,8460.0,0.0
2042-09-26,Electric Engagement,member_12,12690.0,12690.0,0.0
2042-09-25,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-25,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-25,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-25,Electric Engagement,member_13,0.0,0.0,0.0
2042-09-25,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-25,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-24,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-24,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-24,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-24,Electric Engagement,member_13,0.0,0.0,0.0
2042-09-24,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-24,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-23,Holistic Transition,member_13,4568.6396,4568.6396,0.0
2042-09-23,Holistic Transition,member_12,2820.0,2820.0,0.0
2042-09-23,Holistic Transition,member_06,3580.2236,3580.2236,0.0
2042-09-23,Electric Engagement,member_13,7990.0,7990.0,0.0
2042-09-23,Electric Engagement,member_12,5803.1025,5803.1025,0.0
2042-09-23,Electric Engagement,member_06,7990.0,7990.0,0.0
2042-09-22,Holistic Transition,member_13,11280.0,11280.0,0.0
2042-09-22,Holistic Transition,member_12,7893.4707,7893.4707,0.0
2042-09-22,Holistic Transition,member_06,10460.429,10460.429,0.0
2042-09-22,Electric Engagement,member_13,13295.158,13295.158,0.0
2042-09-26,Holistic Transition,member_06,12690.0,12690.0,0.0
2042-09-26,Holistic Transition,member_12,12690.0,12690.0,0.0
2042-09-26,Holistic Transition,member_13,12690.0,12690.0,0.0
2042-10-02,Electric Engagement,member_06,5655.7397,5655.7397,0.0
2042-10-03,Holistic Transition,member_12,8460.0,8460.0,0.0
2042-10-03,Holistic Transition,member_06,8460.0,8460.0,0.0
2042-10-03,Electric Engagement,member_13,9870.0,9870.0,0.0
2042-10-03,Electric Engagement,member_12,9221.174,9221.174,0.0
2042-10-03,Electric Engagement,member_06,9870.0,9870.0,0.0
2042-10-02,Holistic Transition,member_13,2975.229,2975.229,0.0
2042-10-02,Holistic Transition,member_12,2820.0,2820.0,0.0
2042-10-02,Holistic Transition,member_06,2820.0,2820.0,0.0
2042-10-02,Electric Engagement,member_13,6418.2695,6418.2695,0.0
2042-10-02,Electric Engagement,member_12,5340.3057,5340.3057,0.0
2042-10-01,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-27,Electric Engagement,member_06,28810.578,28810.578,0.0
2042-10-01,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-01,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-01,Electric Engagement,member_13,0.0,0.0,0.0
2042-10-01,Electric Engagement,member_12,0.0,0.0,0.0
2042-10-01,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-27,Holistic Transition,member_13,27730.0,27730.0,0.0
2042-09-27,Holistic Transition,member_12,27610.822,27610.822,0.0
2042-09-27,Holistic Transition,member_06,27730.0,27730.0,0.0
2042-09-27,Electric Engagement,member_13,29140.0,29140.0,0.0
2042-09-27,Electric Engagement,member_12,27730.0,27730.0,0.0
2042-10-20,Holistic Transition,member_13,7050.0,7050.0,0.0
2042-10-21,Electric Engagement,member_12,5508.255,5508.255,0.0
2042-09-22,Electric Engagement,member_06,12628.285,12628.285,0.0
2042-11-07,Holistic Transition,member_06,1340.8901,1340.8901,0.0
2042-11-07,Electric Engagement,member_12,0.0,0.0,0.0
2042-11-07,Electric Engagement,member_06,0.0,0.0,0.0
2042-11-05,Holistic Transition,member_13,0.0,0.0,0.0
2042-11-05,Holistic Transition,member_12,0.0,0.0,0.0
2042-11-05,Holistic Transition,member_06,0.0,0.0,0.0
2042-11-05,Electric Engagement,member_13,0.0,0.0,0.0
2042-11-05,Electric Engagement,member_12,0.0,0.0,0.0
2042-11-05,Electric Engagement,member_06,0.0,0.0,0.0
2042-11-04,Holistic Transition,member_13,0.0,0.0,0.0
2042-11-04,Holistic Transition,member_12,0.0,0.0,0.0
2042-11-04,Holistic Transition,member_06,0.0,0.0,0.0
2042-11-04,Electric Engagement,member_13,0.0,0.0,0.0
2042-11-04,Electric Engagement,member_12,0.0,0.0,0.0
2042-11-04,Electric Engagement,member_06,0.0,0.0,0.0
2042-11-03,Holistic Transition,member_13,0.0,0.0,0.0
2042-11-03,Holistic Transition,member_12,0.0,0.0,0.0
2042-11-03,Holistic Transition,member_06,0.0,0.0,0.0
2042-11-03,Electric Engagement,member_13,0.0,0.0,0.0
2042-11-03,Electric Engagement,member_12,0.0,0.0,0.0
2042-11-03,Electric Engagement,member_06,0.0,0.0,0.0
2042-11-02,Holistic Transition,member_13,0.0,0.0,0.0
2042-11-02,Holistic Transition,member_12,0.0,0.0,0.0
2042-11-02,Holistic Transition,member_06,0.0,0.0,0.0
2042-11-07,Electric Engagement,member_13,0.0,0.0,0.0
2042-11-07,Holistic Transition,member_12,47.61432,47.61432,0.0
2042-10-21,Electric Engagement,member_13,3157.0652,3157.0652,0.0
2042-11-07,Holistic Transition,member_13,1894.6028,1894.6028,0.0
2042-11-11,Holistic Transition,member_12,0.0,0.0,0.0
2042-11-11,Holistic Transition,member_06,0.0,0.0,0.0
2042-11-11,Electric Engagement,member_13,0.0,0.0,0.0
2042-11-11,Electric Engagement,member_12,0.0,0.0,0.0
2042-11-11,Electric Engagement,member_06,0.0,0.0,0.0
2042-11-10,Holistic Transition,member_13,5909.8647,5909.8647,0.0
2042-11-10,Holistic Transition,member_12,4230.0,4230.0,0.0
2042-11-10,Holistic Transition,member_06,4230.0,4230.0,0.0
2042-11-10,Electric Engagement,member_13,4230.0,4230.0,0.0
2042-11-10,Electric Engagement,member_12,2820.0,2820.0,0.0
2042-11-10,Electric Engagement,member_06,1494.1849,1494.1849,0.0
2042-11-09,Holistic Transition,member_13,0.0,0.0,0.0
2042-11-09,Holistic Transition,member_12,0.0,0.0,0.0
2042-11-09,Holistic Transition,member_06,0.0,0.0,0.0
2042-11-09,Electric Engagement,member_13,0.0,0.0,0.0
2042-11-09,Electric Engagement,member_12,0.0,0.0,0.0
2042-11-09,Electric Engagement,member_06,0.0,0.0,0.0
2042-11-08,Holistic Transition,member_13,0.0,0.0,0.0
2042-11-08,Holistic Transition,member_12,0.0,0.0,0.0
2042-11-08,Holistic Transition,member_06,0.0,0.0,0.0
2042-11-08,Electric Engagement,member_13,0.0,0.0,0.0
2042-11-08,Electric Engagement,member_12,0.0,0.0,0.0
2042-11-08,Electric Engagement,member_06,0.0,0.0,0.0
2042-11-02,Electric Engagement,member_13,0.0,0.0,0.0
2042-11-02,Electric Engagement,member_12,0.0,0.0,0.0
2042-11-02,Electric Engagement,member_06,0.0,0.0,0.0
2042-11-01,Electric Engagement,member_13,2820.0,2820.0,0.0
2042-10-26,Electric Engagement,member_13,0.0,0.0,0.0
2042-10-26,Electric Engagement,member_12,0.0,0.0,0.0
2042-10-26,Electric Engagement,member_06,0.0,0.0,0.0
2042-10-25,Holistic Transition,member_13,8918.541,8918.541,0.0
2042-10-25,Holistic Transition,member_12,8753.208,8753.208,0.0
2042-10-25,Holistic Transition,member_06,8460.0,8460.0,0.0
2042-10-25,Electric Engagement,member_13,16216.072,16216.072,0.0
2042-10-25,Electric Engagement,member_12,15644.41,15644.41,0.0
2042-10-25,Electric Engagement,member_06,11375.76,11375.76,0.0
2042-10-24,Holistic Transition,member_13,9870.0,9870.0,0.0
2042-10-24,Holistic Transition,member_12,10658.061,10658.061,0.0
2042-10-24,Holistic Transition,member_06,8701.418,8701.418,0.0
2042-10-24,Electric Engagement,member_13,12029.256,12029.256,0.0
2042-10-24,Electric Engagement,member_12,12690.0,12690.0,0.0
2042-10-24,Electric Engagement,member_06,11280.0,11280.0,0.0
2042-10-23,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-23,Holistic Transition,member_12,1854.3112,1854.3112,0.0
2042-10-23,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-23,Electric Engagement,member_13,2820.0,2820.0,0.0
2042-10-23,Electric Engagement,member_06,1613.7373,1613.7373,0.0
2042-10-21,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-21,Holistic Transition,member_12,203.6484,203.6484,0.0
2042-10-21,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-26,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-26,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-26,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-29,Electric Engagement,member_13,770.4123,770.4123,0.0
2042-11-01,Electric Engagement,member_06,2820.0,2820.0,0.0
2042-10-30,Holistic Transition,member_13,8460.0,8460.0,0.0
2042-10-30,Holistic Transition,member_12,7510.909,7510.909,0.0
2042-10-30,Holistic Transition,member_06,5640.0,5640.0,0.0
2042-10-30,Electric Engagement,member_13,10631.136,10631.136,0.0
2042-10-30,Electric Engagement,member_12,8574.297,8574.297,0.0
2042-10-30,Electric Engagement,member_06,7675.2793,7675.2793,0.0
2042-10-29,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-29,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-29,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-29,Electric Engagement,member_12,0.0,0.0,0.0
2042-10-27,Electric Engagement,member_06,1808.1987,1808.1987,0.0
2042-10-29,Electric Engagement,member_06,0.0,0.0,0.0
2042-10-28,Holistic Transition,member_13,0.0,0.0,0.0
2042-10-28,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-28,Holistic Transition,member_06,0.0,0.0,0.0
2042-10-28,Electric Engagement,member_13,1263.566,1263.566,0.0
2042-10-28,Electric Engagement,member_12,799.201,799.201,0.0
2042-10-28,Electric Engagement,member_06,0.0,0.0,0.0
2042-10-27,Holistic Transition,member_13,372.61682,372.61682,0.0
2042-10-27,Holistic Transition,member_12,0.0,0.0,0.0
2042-10-27,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-22,Electric Engagement,member_12,11280.0,11280.0,0.0
2042-09-21,Holistic Transition,member_13,23040.982,23040.982,0.0
2042-07-14,Holistic Transition,member_12,0.0,0.0,0.0
2042-08-14,Electric Engagement,member_12,26345.973,26345.973,0.0
2042-08-12,Holistic Transition,member_13,5028.776,5028.776,0.0
2042-08-12,Holistic Transition,member_12,4230.0,4230.0,0.0
2042-08-12,Holistic Transition,member_06,4341.1743,4341.1743,0.0
2042-08-12,Electric Engagement,member_13,6463.177,6463.177,0.0
2042-08-12,Electric Engagement,member_12,5640.0,5640.0,0.0
2042-08-12,Electric Engagement,member_06,5700.532,5700.532,0.0
2042-08-11,Holistic Transition,member_13,4230.0,4230.0,0.0
2042-08-11,Holistic Transition,member_12,2820.0,2820.0,0.0
2042-08-11,Holistic Transition,member_06,3713.337,3713.337,0.0
2042-08-11,Electric Engagement,member_12,4995.3867,4995.3867,0.0
2042-08-10,Holistic Transition,member_13,15510.0,15510.0,0.0
2042-08-10,Holistic Transition,member_12,15322.799,15322.799,0.0
2042-08-10,Holistic Transition,member_06,15510.0,15510.0,0.0
2042-08-10,Electric Engagement,member_13,15510.0,15510.0,0.0
2042-08-10,Electric Engagement,member_12,15510.0,15510.0,0.0
2042-08-10,Electric Engagement,member_06,15510.0,15510.0,0.0
2042-08-07,Holistic Transition,member_13,17299.334,17299.334,0.0
2042-08-07,Holistic Transition,member_12,13638.715,13638.715,0.0
2042-08-07,Holistic Transition,member_06,14586.495,14586.495,0.0
2042-08-07,Electric Engagement,member_12,15848.855,15848.855,0.0
2042-08-07,Electric Engagement,member_06,17475.105,17475.105,0.0
2042-08-02,Holistic Transition,member_13,25380.0,25380.0,0.0
2042-08-02,Holistic Transition,member_12,25380.0,25380.0,0.0
2042-08-14,Electric Engagement,member_06,28315.918,28315.918,0.0
2042-08-14,Electric Engagement,member_13,29027.26,29027.26,0.0
2042-08-21,Holistic Transition,member_13,0.0,0.0,0.0
2042-08-14,Holistic Transition,member_06,26320.0,26320.0,0.0
2042-08-21,Holistic Transition,member_06,0.0,0.0,0.0
2042-08-21,Electric Engagement,member_13,0.0,0.0,0.0
2042-08-21,Electric Engagement,member_12,0.0,0.0,0.0
2042-08-21,Electric Engagement,member_06,0.0,0.0,0.0
2042-08-20,Holistic Transition,member_13,0.0,0.0,0.0
2042-08-20,Holistic Transition,member_12,0.0,0.0,0.0
2042-08-20,Holistic Transition,member_06,0.0,0.0,0.0
2042-08-20,Electric Engagement,member_13,0.0,0.0,0.0
2042-08-20,Electric Engagement,member_12,0.0,0.0,0.0
2042-08-20,Electric Engagement,member_06,0.0,0.0,0.0
2042-08-19,Electric Engagement,member_13,20210.0,20210.0,0.0
2042-08-19,Electric Engagement,member_12,20210.0,20210.0,0.0
2042-08-19,Electric Engagement,member_06,20210.0,20210.0,0.0
2042-08-18,Holistic Transition,member_12,18898.318,18898.318,0.0
2042-08-18,Holistic Transition,member_06,21458.756,21458.756,0.0
2042-08-15,Holistic Transition,member_13,23500.0,23500.0,0.0
2042-08-15,Holistic Transition,member_12,21990.32,21990.32,0.0
2042-08-15,Holistic Transition,member_06,22909.53,22909.53,0.0
2042-08-15,Electric Engagement,member_13,26320.0,26320.0,0.0
2042-08-15,Electric Engagement,member_12,24306.514,24306.514,0.0
2042-08-15,Electric Engagement,member_06,25715.67,25715.67,0.0
2042-08-14,Holistic Transition,member_13,26320.0,26320.0,0.0
2042-08-14,Holistic Transition,member_12,26190.71,26190.71,0.0
2042-08-02,Holistic Transition,member_06,25380.0,25380.0,0.0
2042-08-02,Electric Engagement,member_13,29829.291,29829.291,0.0
2042-08-02,Electric Engagement,member_12,25886.436,25886.436,0.0
2042-08-02,Electric Engagement,member_06,28986.986,28986.986,0.0
2042-07-18,Holistic Transition,member_06,5541.5723,5541.5723,0.0
2042-07-18,Electric Engagement,member_13,7050.0,7050.0,0.0
2042-07-18,Electric Engagement,member_12,5723.8984,5723.8984,0.0
2042-07-18,Electric Engagement,member_06,7050.0,7050.0,0.0
2042-07-17,Holistic Transition,member_13,5660.729,5660.729,0.0
2042-07-17,Holistic Transition,member_12,5640.0,5640.0,0.0
2042-07-17,Holistic Transition,member_06,5640.0,5640.0,0.0
2042-07-17,Electric Engagement,member_13,8460.0,8460.0,0.0
2042-07-17,Electric Engagement,member_12,7050.0,7050.0,0.0
2042-07-17,Electric Engagement,member_06,8460.0,8460.0,0.0
2042-07-16,Holistic Transition,member_13,0.0,0.0,0.0
2042-07-16,Holistic Transition,member_12,0.0,0.0,0.0
2042-07-16,Holistic Transition,member_06,0.0,0.0,0.0
2042-07-16,Electric Engagement,member_13,0.0,0.0,0.0
2042-07-16,Electric Engagement,member_12,0.0,0.0,0.0
2042-07-16,Electric Engagement,member_06,0.0,0.0,0.0
2042-07-15,Holistic Transition,member_13,0.0,0.0,0.0
2042-07-15,Holistic Transition,member_12,0.0,0.0,0.0
2042-07-15,Holistic Transition,member_06,0.0,0.0,0.0
2042-07-15,Electric Engagement,member_13,0.0,0.0,0.0
2042-07-15,Electric Engagement,member_12,0.0,0.0,0.0
2042-07-15,Electric Engagement,member_06,0.0,0.0,0.0
2042-07-14,Holistic Transition,member_13,0.0,0.0,0.0
2042-07-18,Holistic Transition,member_12,4493.1206,4493.1206,0.0
2042-07-18,Holistic Transition,member_13,5640.0,5640.0,0.0
2042-07-26,Electric Engagement,member_06,22802.479,22802.479,0.0
2042-07-28,Electric Engagement,member_12,20295.475,20295.475,0.0
2042-07-30,Holistic Transition,member_13,22090.0,22090.0,0.0
2042-07-30,Holistic Transition,member_12,22090.0,22090.0,0.0
2042-07-30,Holistic Transition,member_06,22090.0,22090.0,0.0
2042-07-30,Electric Engagement,member_13,23522.049,23522.049,0.0
2042-07-30,Electric Engagement,member_12,22221.877,22221.877,0.0
2042-07-30,Electric Engagement,member_06,23500.0,23500.0,0.0
2042-07-28,Holistic Transition,member_13,19261.1,19261.1,0.0
2042-07-28,Holistic Transition,member_12,17289.564,17289.564,0.0
2042-07-28,Holistic Transition,member_06,18767.633,18767.633,0.0
2042-07-28,Electric Engagement,member_13,22560.0,22560.0,0.0
2042-07-28,Electric Engagement,member_06,22028.797,22028.797,0.0
2042-07-26,Electric Engagement,member_12,22090.0,22090.0,0.0
2042-07-27,Holistic Transition,member_13,20680.0,20680.0,0.0
2042-07-27,Holistic Transition,member_12,20680.0,20680.0,0.0
2042-07-27,Holistic Transition,member_06,20680.0,20680.0,0.0
2042-07-27,Electric Engagement,member_13,21205.123,21205.123,0.0
2042-07-27,Electric Engagement,member_12,20680.0,20680.0,0.0
2042-07-27,Electric Engagement,member_06,20680.0,20680.0,0.0
2042-07-26,Holistic Transition,member_13,22090.0,22090.0,0.0
2042-07-26,Holistic Transition,member_12,22090.0,22090.0,0.0
2042-07-26,Holistic Transition,member_06,22090.0,22090.0,0.0
2042-07-26,Electric Engagement,member_13,23369.188,23369.188,0.0
2042-08-21,Holistic Transition,member_12,0.0,0.0,0.0
2042-08-24,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-21,Holistic Transition,member_12,22560.0,22560.0,0.0
2042-09-14,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-14,Electric Engagement,member_13,0.0,0.0,0.0
2042-09-14,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-14,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-13,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-13,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-13,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-13,Electric Engagement,member_13,0.0,0.0,0.0
2042-09-13,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-13,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-12,Holistic Transition,member_13,11280.0,11280.0,0.0
2042-09-12,Holistic Transition,member_12,11280.0,11280.0,0.0
2042-09-12,Holistic Transition,member_06,11280.0,11280.0,0.0
2042-09-12,Electric Engagement,member_13,11280.0,11280.0,0.0
2042-09-12,Electric Engagement,member_12,11521.982,11521.982,0.0
2042-09-12,Electric Engagement,member_06,11280.0,11280.0,0.0
2042-09-11,Holistic Transition,member_13,8460.0,8460.0,0.0
2042-09-11,Holistic Transition,member_12,8434.956,8434.956,0.0
2042-09-11,Holistic Transition,member_06,8460.0,8460.0,0.0
2042-09-11,Electric Engagement,member_13,8460.0,8460.0,0.0
2042-09-11,Electric Engagement,member_12,8460.0,8460.0,0.0
2042-09-11,Electric Engagement,member_06,8460.0,8460.0,0.0
